issueId,prId,prTitle,prDescription,prStatus,prFilePaths,prCreatorLoginId,prCreatedDate,prMergedDate
 This PR fixes this by updating `PostgreSQLAdapter.enum_types` to use PG `array_agg` instead of `string_agg`  effectively passing an array to the SchemaDumper and removing the need for splitting on commas.
 
 ### Detail
 
 Fixes #54140
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [X] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [X] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [X] Tests are added or updated if you fix a bug or add a feature.
 * [X] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.",closed,activerecord/lib/active_record/connection_adapters/postgresql/schema_dumper.rb; activerecord/lib/active_record/connection_adapters/postgresql_adapter.rb; activerecord/test/cases/adapters/postgresql/invertible_migration_test.rb; activerecord/test/cases/schema_dumper_test.rb,arthurhess,2025-01-07T17:33:53Z,2025-01-14T12:51:52Z

54134,54163,[Fix #54134] Add resource name to the `ArgumentError` that's raised when invalid `:only` or `:except` options are given to `#resource` or `#resources`,"### Motivation / Background
 
 Fixes https://github.com/rails/rails/issues/54134
 
 ### Detail
 
 This makes it easier to locate the source of the problem  especially for routes drawn by gems.
 
 Before:
 
     :only and :except must include only [:index  :create  :new  :show  :update  :destroy  :edit]  but also included [:foo  :bar]
 
 After:
 
     Route `resources :products` - :only and :except must include only [:index  :create  :new  :show  :update  :destroy  :edit]  but also included [:foo  :bar]
 
 ### Additional information
 
 N/A
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,actionpack/CHANGELOG.md; actionpack/lib/action_dispatch/routing/mapper.rb; actionpack/test/controller/resources_test.rb,jagthedrummer,2025-01-08T16:10:01Z,2025-01-08T21:24:05Z

54132,54584,Add SafeBuffer to the list of messagepack serializable type:,"### Motivation / Background
 
 Fix #54132
 
 ### Detail
 
 If an application sets its cookie serializer to message pack  it is not possible to add a SafeBuffer in its flash message.
 
 ```ruby
 class PostController < ApplicationController
   def index
     flash.notice = t(:hello_html) # Raises an error
   end
 end
 ```
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
 * [x] Tests are added or updated if you fix a bug or add a feature.
 * [x] CHANGELOG files are updated for the changed libraries if there is a behavior change or additional feature. Minor bug fixes and documentation changes should not be included.
 ",closed,actionpack/CHANGELOG.md; actionpack/test/controller/flash_test.rb; activesupport/lib/active_support/message_pack/extensions.rb; activesupport/test/message_pack/shared_serializer_tests.rb,Edouard-chin,2025-02-21T09:46:54Z,2025-02-22T09:31:45Z

54102,54114,Don't eagerly compile StringJoin nodes,"Fix: https://github.com/rails/rails/issues/54102
 
 It really isn't necessary  but also the way it was done would cause bind variables to be lost  resulting in broken queries.
 ",closed,activerecord/lib/active_record/associations/join_dependency/join_association.rb; activerecord/test/cases/associations/join_model_test.rb; activerecord/test/models/post.rb,byroot,2025-01-04T10:50:02Z,2025-01-04T11:13:25Z

54076,54080,Fix `String#mb_chars` to never mutate the original String,"Fix: https://github.com/rails/rails/issues/54076
 
 If we have to call `force_encoding`  we should dup the argument regardless of wheter it is frozen or not as not not mutate our arguments.
 ",closed,activesupport/lib/active_support/multibyte/chars.rb; activesupport/test/multibyte_test_helpers.rb,byroot,2024-12-30T09:05:30Z,2024-12-30T09:13:39Z

54056,54064,Support symbol proc on callback conditional,"### Motivation / Background  
 ActiveSupport::Callbacks supports both symbol method names and lambda functions  but it does not support SymbolProc  which can occasionally be used. Of course  a SymbolProc can be replaced with a simple symbol method name. However  due to meta-programming  errors may surface far from the callback definition and without a meaningful stack trace.   
 ![image](https://github.com/user-attachments/assets/5b3ed540-5bc5-408a-a68e-65745a6a9e39)
 
 Even printing the stack trace from Rails itself does not help much in such cases. Here is the image after adding some debug statements inside Rails  I identified the output and discovered what `callback_name` refers to:  
 ![image](https://github.com/user-attachments/assets/9f629522-db84-4126-89bb-c1b038c5b68a)
 
 My suggestion here is to either add support for SymbolProc or raise a clearer  this PR is to support SymbolProc  
 
 Fixes #54056  
 
 ### Detail  
 This PR modifies the `CallTemplate` inside ActiveSupport::Callbacks to handle cases where the method arity is less than 0. In such cases  the proc is assumed to be a SymbolProc  and it is treated as having a single argument.  
 
 ### Additional Information  
 This error is indirectly caused by auto-linting files in a `before_commit` hook since RuboCop enables the following cop by default:  https://www.rubydoc.info/gems/rubocop/RuboCop/Cop/Style/SymbolProc 
 
 ### Checklist  
 * [x] This Pull Request addresses a single change. Unrelated changes should be opened in separate PRs.  
 * [x] The commit message includes a detailed description of what was changed and why. If this PR fixes a related issue  it is referenced in the commit message (e.g.  `[Fix #issue-number]`).  
 * [x] Tests have been added or updated for bug fixes or new features.  
 * [x] CHANGELOG files have been updated for libraries with behavioral changes or new features. Documentation-only changes and minor bug fixes are excluded.",closed,activesupport/lib/active_support/callbacks.rb; activesupport/test/callbacks_test.rb,Roriz,2024-12-27T19:34:28Z,2024-12-30T13:28:36Z

54009,54014,Fix #54009 getting_started.md doc ,"<!--
 Thanks for contributing to Rails!
 
 Please do not make *Draft* pull requests  as they still send
 notifications to everyone watching the Rails repo.
 
 Create a pull request when it is ready for review and feedback
 from the Rails team :).
 
 If your pull request affects documentation or any non-code
 changes  guidelines for those changes are [available
 here](https://edgeguides.rubyonrails.org/contributing_to_ruby_on_rails.html#contributing-to-the-rails-documentation)
 
 About this template
 
 The following template aims to help contributors write a good description for their pull requests.
 We'd like you to provide a description of the changes in your pull request (i.e. bugs fixed or features added)  the motivation behind the changes  and complete the checklist below before opening a pull request.
 
 Feel free to discard it if you need to (e.g. when you just fix a typo). -->
 
 ### Motivation / Background
 
 Fixes https://github.com/rails/rails/issues/54009
 
 <!--
 Describe why this Pull Request needs to be merged. What bug have you fixed? What feature have you added? Why is it important?
 If you are fixing a specific issue  include ""Fixes #ISSUE"" (replace with the issue number  remove the quotes) and the issue will be linked to this PR.
 -->
 
 This Pull Request has been created because there are some mistakes in getting_started.md doc
 
 ### Detail
 
 This Pull Request changes getting_started.md doc
 
 ### Additional information
 
 <!-- Provide additional information such as benchmarks  references to other repositories  or alternative solutions. -->
 
 ### Checklist
 
 Before submitting the PR make sure the following are checked:
 
 * [x] This Pull Request is related to one change. Unrelated changes should be opened in separate PRs.
 * [x] Commit message has a detailed description of what changed and why. If this PR fixes a related issue include it in the commit message. Ex: `[Fix #issue-number]`
